export_country,import_country,value_thousand_USD,quantity_metric_tons,year
Japan,Austria,1.8719999999999999,0.036000000000000004,2018
Japan,Bahrain,5.597,1.016,2018
Japan,Belgium-Luxembourg,10.6959932372929,1.2579615392309,2018
Japan,Chile,2.253,0.057999999999999996,2018
Japan,China,229.4191115048627,12.53119421732176,2018
Japan,"China, Hong Kong SAR",2147.03952641145,39.8971536750385,2018
Japan,"China, Macao SAR",61.44,2.228,2018
Japan,Czechia,12.683,3.6479999999999997,2018
Japan,Denmark,1.297,0.07200000000000001,2018
Japan,Estonia,11.603,3.0559999999999996,2018
Japan,Finland,17.893,3.5379999999999994,2018
Japan,France,112.3162880453517,15.002387742675099,2018
Japan,Georgia,6.481,1.008,2018
Japan,Germany,22.9980075071459,0.8838225265410151,2018
Japan,Ghana,12.763,0.35700000000000004,2018
Japan,India,86.753,9.288,2018
Japan,Indonesia,5.57451575752703,0.349223141278349,2018
Japan,Ireland,2.612,0.414,2018
Japan,Italy,131.836,9.856,2018
Japan,Jordan,6.144,1.1429999999999998,2018
Japan,Kenya,1.5290000000000001,0.07200000000000001,2018
Japan,Lebanon,1.035,0.06,2018
Japan,Malaysia,21.433574313939197,1.06225714913806,2018
Japan,Maldives,59.566,6.325,2018
Japan,Mexico,10.7374399370954,0.577477296718531,2018
Japan,Mozambique,13.383,3.515,2018
Japan,Myanmar,30.954,2.8139999999999996,2018
Japan,Netherlands,7.30296186977456,0.39677645332366296,2018
Japan,New Caledonia,2.826,0.075,2018
Japan,New Zealand,4.521999999999999,0.168,2018
Japan,Norway,6.22620179494315,0.763438217445354,2018
Japan,"Other Asia, nes",798.4851709495593,165.01095430899647,2018
Japan,Pakistan,12.347999999999999,0.439,2018
Japan,Palau,15.482,1.3490000000000002,2018
Japan,Poland,170.493,56.577,2018
Japan,Portugal,13.109000000000002,6.318,2018
Japan,Qatar,45.792,8.251,2018
Japan,Rep. of Korea,75.53038724341586,12.586724800539798,2018
Japan,Russian Federation,4.94005460852081,0.262795897810127,2018
Japan,Singapore,244.718395728098,17.9405943228209,2018
Japan,Slovenia,1.8769999999999998,0.031,2018
Japan,So. African Customs Union,2.07,0.228,2018
Japan,Spain,119.0563099271977,37.04577393854601,2018
Japan,Sweden,16.2763324498015,1.6125896212601998,2018
Japan,Switzerland,26.259,0.35700000000000004,2018
Japan,Thailand,82.31004504609211,26.093901513574853,2018
Japan,USA,907.3663699895019,171.97681672264662,2018
Japan,United Arab Emirates,234.03400000000002,47.18300000000001,2018
Japan,United Kingdom,63.001089233238716,4.9585249875919315,2018
Japan,Viet Nam,4.239,0.24,2018
Jordan,Guyana,1.258,0.504,2018
Kazakhstan,China,335.931088835554,102.0221072330007,2018
Kazakhstan,Georgia,9.94,10.2,2018
Kazakhstan,Italy,14.162,0.7020000000000001,2018
Kazakhstan,Russian Federation,25.050686376826,3.5152596939575,2018
Kenya,China,14.839,0.852,2018
Kenya,"China, Hong Kong SAR",2.8456438905298103,0.6042844682446771,2018
Kenya,Dem. Rep. of the Congo,1015.8009999999999,487.792,2018
Kenya,France,1.1640000000000001,0.306,2018
Kenya,Italy,5.492000000000001,1.9180000000000001,2018
Kenya,Japan,12.917981050548999,1.26749367132705,2018
Kenya,Portugal,40.542,9.152,2018
Kenya,Rwanda,110.569,53.826,2018
Kenya,South Sudan,7.870000000000001,2.9699999999999998,2018
Kenya,Uganda,91.70781169503678,57.18440397732196,2018
Kenya,Viet Nam,162.607,2.528,2018
Kyrgyzstan,China,26.755,10.749,2018
Kyrgyzstan,Kazakhstan,857.961493969988,773.385627513028,2018
Kyrgyzstan,Tajikistan,37.822,35.195,2018
Latvia,Armenia,7.811999999999999,1.43,2018
Latvia,Australia,146.339,29.066999999999997,2018
Latvia,Austria,5.388,0.07400000000000001,2018
Latvia,Azerbaijan,1.4069999999999998,0.040999999999999995,2018
Latvia,Belarus,5470.458365553583,1414.1415571001132,2018
Latvia,Belgium-Luxembourg,28.923000000000002,1.5579999999999998,2018
Latvia,Bosnia Herzegovina,1.786,0.3,2018
Latvia,Bulgaria,37.80940404126777,14.875344775254055,2018
Latvia,China,230.02800000000002,38.605000000000004,2018
Latvia,"China, Hong Kong SAR",20.721,1.41,2018
Latvia,Croatia,1.7590000000000001,0.3,2018
Latvia,Cyprus,192.19623787774108,11.457512484462304,2018
Latvia,Czechia,16.871000000000002,3.527,2018
Latvia,Denmark,28.489839185586852,6.04104699731234,2018
Latvia,Estonia,3266.63854551159,1190.461504834135,2018
Latvia,Finland,37.073,9.030999999999999,2018
Latvia,France,98.3803115748979,2.7687773307847303,2018
Latvia,Georgia,882.152040785734,226.4564850234072,2018
Latvia,Germany,76.8973131114677,19.802767619054503,2018
Latvia,Ghana,12.297,0.18,2018
Latvia,Gibraltar,6.056,0.504,2018
Latvia,Greece,9.81387467500057,3.4384979171676497,2018
Latvia,Hungary,9.12,0.384,2018
Latvia,India,25.5662566863289,1.0,2018
Latvia,Ireland,12.475999999999999,4.8149999999999995,2018
Latvia,Israel,21.1966204971431,2.29608153144939,2018
Latvia,Italy,44.346291950420294,1.579345857406782,2018
Latvia,Jordan,8.491,0.135,2018
Latvia,Kazakhstan,1188.1360000000002,202.85299999999995,2018
Latvia,Kyrgyzstan,48.65934857048626,9.602483128947373,2018
Latvia,Lebanon,18.257374453631197,1.6427867959673101,2018
Latvia,Lithuania,1820.9761507796725,501.232801464365,2018
Latvia,Malta,1.61961217652195,0.323100921830345,2018
Latvia,Netherlands,143.76683735284266,25.978086451346837,2018
Latvia,Norway,191.699693725673,12.939312158390889,2018
Latvia,"Other Asia, nes",24.697,11.286,2018
Latvia,Philippines,24.964000000000002,16.323,2018
Latvia,Poland,169.58753630993,36.401214000904396,2018
Latvia,Romania,46.7611612978909,11.86330139925859,2018
Latvia,Russian Federation,91024.73910854201,23614.571606869416,2018
Latvia,Singapore,8.169,0.6890000000000001,2018
Latvia,Slovakia,12.293,0.821,2018
Latvia,Slovenia,13.36,0.354,2018
Latvia,Spain,73.2690555777778,2.95837867675814,2018
Latvia,Sweden,34.1908706179641,3.9174592011918397,2018
Latvia,Switzerland,18.534166657561,0.148466761887556,2018
Latvia,Thailand,24.487372262772396,1.4261873720553402,2018
Latvia,Ukraine,583.574984116081,117.8524823122284,2018
Latvia,United Arab Emirates,233.54399999999998,30.912999999999997,2018
Latvia,United Kingdom,62.872888632579205,15.36405290339359,2018
Latvia,Uzbekistan,203.42570763881403,50.459119652091175,2018
Latvia,Viet Nam,6.477,1.035,2018
Lebanon,Australia,88.083139805372,12.661578866647302,2018
Lebanon,Austria,58.355,8.715,2018
Lebanon,Bahrain,38.765517828377206,7.38355127876042,2018
Lebanon,Belgium-Luxembourg,585.974395299419,102.26008566446079,2018
Lebanon,Brazil,149.017432132061,21.2316199477645,2018
Lebanon,Canada,1191.20701658281,176.261,2018
Lebanon,China,38.3114078964846,5.460220684394001,2018
Lebanon,"China, Hong Kong SAR",256.272623061534,18.8628110097313,2018
Lebanon,Colombia,2.006,0.218,2018
Lebanon,Congo,9.189,0.601,2018
Lebanon,Cyprus,14.222059399468998,2.7883440652061497,2018
Lebanon,Czechia,1.733,0.248,2018
Lebanon,Côte d'Ivoire,18.032825989681598,5.58957671178651,2018
Lebanon,Equatorial Guinea,46.247,0.9590000000000001,2018
Lebanon,Estonia,32.234,1.273,2018
Lebanon,Finland,159.5966376759,13.1768283057352,2018
Lebanon,France,2508.2130621071897,504.41279306035597,2018
Lebanon,Germany,711.079958510043,131.760736435575,2018
Lebanon,Iceland,32.446999999999996,2.1180000000000003,2018
Lebanon,India,5.4705364024420895,0.84616250211382,2018
Lebanon,Iraq,167.74,31.228,2018
Lebanon,Ireland,32.2976090004354,3.5349165412537498,2018
Lebanon,Italy,70.9630496844989,13.45231475401692,2018
Lebanon,Japan,98.68437380418551,11.569124475214801,2018
Lebanon,Jordan,63.5358069830324,11.173665577685401,2018
Lebanon,Liberia,4.432,0.44599999999999995,2018
Lebanon,Maldives,1.3019999999999998,0.24100000000000002,2018
Lebanon,Malta,71.30438759761971,7.918715034004349,2018
Lebanon,Mexico,13.834000000000001,0.6759999999999999,2018
Lebanon,Netherlands,473.759188981247,61.1528345202927,2018
Lebanon,New Zealand,44.48784614318279,3.60813619323165,2018
Lebanon,Nigeria,13.818000000000001,18.328999999999997,2018
Lebanon,Norway,499.535062378573,42.170412609536996,2018
Lebanon,"Other Asia, nes",149.214,5.406000000000001,2018
Lebanon,Paraguay,32.7365444077557,4.02530190111669,2018
Lebanon,Poland,12.113,1.206,2018
Lebanon,Qatar,92.77069785043571,17.01775646303993,2018
Lebanon,Rep. of Korea,7.70107784939526,0.454018700363928,2018
Lebanon,Romania,57.0544993715015,6.346434835561929,2018
Lebanon,Russian Federation,23.006,2.719,2018
Lebanon,Singapore,27.5076145005973,3.1205115266104104,2018
Lebanon,So. African Customs Union,9.1,0.434,2018
Lebanon,Spain,17.303834630938848,3.58576524338494,2018
Lebanon,Sweden,217.692052843653,30.0898301031152,2018
Lebanon,Switzerland,524.119795383043,57.007970880249204,2018
Lebanon,Syria,312.85200000000003,73.668,2018
Lebanon,Thailand,2.33851743312871,0.3734373412824579,2018
Lebanon,Trinidad and Tobago,27.843000000000004,3.935,2018
Lebanon,Turkey,16.774,4.5,2018
Lebanon,USA,3374.15507138502,337.906627366166,2018
Lebanon,United Arab Emirates,1020.4657983550529,101.65401255361509,2018
Lebanon,United Kingdom,6786.097191305841,636.3434281658378,2018
Lebanon,Venezuela,18.588,2.093,2018
Liberia,Angola,12.061,2.208,2018
Libya,Belgium-Luxembourg,3.363,0.23399999999999999,2018
Libya,Switzerland,5.861000000000001,0.271,2018
Lithuania,Armenia,190.49499999999998,26.847,2018
Lithuania,Australia,8.174,1.6230000000000002,2018
Lithuania,Azerbaijan,99.74000000000001,11.471,2018
Lithuania,Belarus,3742.2784852689397,695.5049133232486,2018
Lithuania,Bulgaria,5.9034273271796796,1.6947949004655098,2018
Lithuania,China,149.064597252498,75.3103787321254,2018
Lithuania,Denmark,41.839232718334316,3.0307140956562515,2018
Lithuania,Estonia,710.5160909056393,251.0672941111301,2018
Lithuania,France,29.890678104727808,5.308572385110489,2018
Lithuania,Georgia,222.20396450328548,29.122877851483565,2018
Lithuania,Germany,32.733000000000004,14.26,2018
Lithuania,Ireland,60.171622345980694,27.825244664750354,2018
Lithuania,Italy,28.374000000000002,1.13,2018
Lithuania,Kazakhstan,4340.527030519511,613.4556315596317,2018
Lithuania,Kyrgyzstan,291.4768288175789,111.01710590722853,2018
Lithuania,Latvia,4023.630418877788,1290.6363653619906,2018
Lithuania,Malta,10.3734615902112,2.7,2018
Lithuania,Netherlands,122.78178050846589,34.299999404476544,2018
Lithuania,Nigeria,34.196999999999996,11.978,2018
Lithuania,Philippines,4.719,1.3439999999999999,2018
Lithuania,Poland,541.8413932409342,241.61184865024737,2018
Lithuania,Russian Federation,170063.33353861526,56626.49839819982,2018
Lithuania,Spain,127.05325362162523,16.44888885483279,2018
Lithuania,Sweden,5.946097030719099,1.8412041355102,2018
Lithuania,Turkmenistan,54.537,19.828,2018
Lithuania,USA,155.6107472920845,107.93970376409169,2018
Lithuania,Ukraine,1051.143723400446,238.84983285828108,2018
Lithuania,United Kingdom,75.9149715997465,27.370577691673002,2018
Lithuania,Uzbekistan,4.905,3.84,2018
Madagascar,France,10.66018135906485,2.229243571908328,2018
Malaysia,Australia,85.778,58.064,2018
Malaysia,Bangladesh,1.4509999999999998,0.036000000000000004,2018
Malaysia,Brunei Darussalam,307.35870552524904,27.3274187839543,2018
Malaysia,Cambodia,754.3330000000001,119.72700000000002,2018
Malaysia,Canada,1.757,0.05,2018
Malaysia,China,1319.91177625979,304.29588251418,2018
Malaysia,"China, Hong Kong SAR",5599.124699158161,438.87960048779996,2018
Malaysia,"China, Macao SAR",545.815,16.288,2018
Malaysia,France,14.698,0.48700000000000004,2018
Malaysia,Germany,1.4380000000000002,0.54,2018
Malaysia,India,113.84700000000001,3.9250000000000003,2018
Malaysia,Indonesia,211.483,8.913,2018
Malaysia,Italy,49.56801942794479,1.939,2018
Malaysia,Japan,282.415,165.55,2018
Malaysia,Kenya,5.853,8.1,2018
Malaysia,Maldives,386.221,71.856,2018
Malaysia,Nepal,2.475,0.077,2018
Malaysia,Netherlands,175.5009878548408,28.836707740889175,2018
Malaysia,New Zealand,2.6559999999999997,0.043000000000000003,2018
Malaysia,Nigeria,15.45,22.267,2018
Malaysia,"Other Asia, nes",94.652,22.318,2018
Malaysia,Pakistan,40.948,3.562,2018
Malaysia,Philippines,65.195,11.125,2018
Malaysia,Rep. of Korea,87.227,5.402,2018
Malaysia,Russian Federation,6.487,0.191,2018
Malaysia,Singapore,3251.80058951205,226.0260124619652,2018
Malaysia,Sri Lanka,1.537,0.042,2018
Malaysia,Thailand,6041.163,454.346,2018
Malaysia,USA,9.373999999999999,0.204,2018
Malaysia,United Arab Emirates,9.607,1.885,2018
Malaysia,United Kingdom,28.039,1.036,2018
Malaysia,Viet Nam,210.061,20.158,2018
Malta,Belgium-Luxembourg,7.31,0.39299999999999996,2018
Malta,Denmark,25.887,0.111,2018
Malta,France,1.69,0.444,2018
Malta,Greece,431.2172957402311,17.84148289606722,2018
Malta,Italy,254.59799999999998,2.0980000000000003,2018
Malta,Japan,17.3490634370472,3.95720989120723,2018
Malta,Netherlands,132.135,21.949,2018
Malta,Portugal,874.4760000000001,515.509,2018
Malta,Russian Federation,2.3609999999999998,0.33299999999999996,2018
Malta,Spain,340.075297128895,7.161898374508691,2018
Malta,Switzerland,5.10777544135204,0.39161444377150295,2018
Malta,United Arab Emirates,1.2919999999999998,0.126,2018
Malta,United Kingdom,238.36625722267772,1.584912048373015,2018
Mauritius,Australia,21.633000000000003,11.995,2018
Mauritius,Burundi,39.514,34.574,2018
Mauritius,Chile,1.906,1.254,2018
Mauritius,"China, Hong Kong SAR",2.504,0.158,2018
Mauritius,France,766.4345889654837,132.20909730951274,2018
Mauritius,India,4.197,1.575,2018
Mauritius,Italy,4.165,1.129,2018
Mauritius,Kenya,3.774,0.34,2018
Mauritius,Madagascar,1.3940000000000001,0.24,2018
Mauritius,Malaysia,1.83189801964997,0.112992433314213,2018
Mauritius,Netherlands,17.85252044678261,2.35952125540941,2018
Mauritius,Nigeria,1.2109999999999999,0.52,2018
Mauritius,Seychelles,1.3903013517620102,0.17105369527695902,2018
Mauritius,So. African Customs Union,27.3409777227356,13.296129402578401,2018
Mauritius,Spain,12.668,9.04,2018
Mauritius,USA,15.3755309840796,0.598299800412624,2018
Mauritius,Uganda,23.154,22.897,2018
Mauritius,United Arab Emirates,3.5180000000000002,2.859,2018
Mauritius,United Kingdom,28.328,3.5149999999999997,2018
Mexico,Australia,25.6519298154431,3.52518465375354,2018
Mexico,Austria,1.63704658916607,0.104641489977636,2018
Mexico,Belgium-Luxembourg,97.2688399022878,27.9486186994027,2018
Mexico,Belize,83.87910237124746,9.69216305638004,2018
Mexico,Canada,228.138027273518,56.406000000000006,2018
Mexico,China,6.968206419162049,0.536752816487553,2018
Mexico,Costa Rica,8.33508592693581,3.6988909497393103,2018
Mexico,Curaçao,5.7829999999999995,4.248,2018
Mexico,Czechia,14.762,5.239,2018
Mexico,Denmark,78.71746995449091,18.1832295975283,2018
Mexico,Estonia,2.022,0.35100000000000003,2018
Mexico,France,70.7986752650351,22.951806603622302,2018
Mexico,Germany,1.8917769914537799,0.12321824231206199,2018
Mexico,Guatemala,31.886,14.202,2018
Mexico,Honduras,52.869,36.0,2018
Mexico,Jamaica,18.278000000000002,2.222,2018
Mexico,Japan,1311.493882294825,294.8028632356612,2018
Mexico,Maldives,163.89600000000002,50.556,2018
Mexico,Morocco,7.6579999999999995,2.011,2018
Mexico,Netherlands,34.9448361342328,8.99527040054718,2018
Mexico,Panama,9.801,4.38,2018
Mexico,Portugal,7.17,0.102,2018
Mexico,Qatar,188.25,43.231,2018
Mexico,Rep. of Korea,49.6599149139919,2.3854821206064702,2018
Mexico,Singapore,2.171,0.18100000000000002,2018
Mexico,Spain,52.08392624698179,4.75593566962038,2018
Mexico,Switzerland,73.5464547377374,11.6964895341086,2018
Mexico,USA,2751.2449574865523,427.60213428428256,2018
Mexico,United Arab Emirates,10.564,2.693,2018
Mexico,United Kingdom,75.0830705237878,19.6370473477454,2018
Mongolia,China,2.806,0.14400000000000002,2018
Mongolia,Guyana,2.411,1.68,2018
Montenegro,Albania,388.919,280.07800000000003,2018
Montenegro,Australia,12.882620320310002,1.4443144953483302,2018
Montenegro,Austria,74.2925453166019,18.8849084508944,2018
Montenegro,Belgium-Luxembourg,2.37561706322745,0.41289598743648,2018
Montenegro,Bosnia Herzegovina,2614.34751315353,981.698982541541,2018
Montenegro,Canada,61.511707571544505,16.588763358682197,2018
Montenegro,China,2168.8238303419503,393.426559701249,2018
Montenegro,"China, Hong Kong SAR",3.7910000000000004,0.11699999999999999,2018
Montenegro,Croatia,352.13617817808785,199.9810953144352,2018
Montenegro,Czechia,44.9840896816484,10.6954733571373,2018
Montenegro,France,73.6434281192136,13.408493760701699,2018
Montenegro,Germany,375.36476423199304,72.2334878866355,2018
Montenegro,Italy,24.035,1.819,2018
Montenegro,Japan,9.35986325561793,1.51498138714294,2018
Montenegro,Netherlands,7.3629999999999995,1.315,2018
Montenegro,Norway,5.253601231483639,0.21119283468539005,2018
Montenegro,Poland,122.596711804623,32.310753160300195,2018
Montenegro,Serbia,7523.756947531556,3621.5672193028945,2018
Montenegro,Slovenia,57.3920259101728,14.7509981419979,2018
Montenegro,Sweden,3.7027602515291203,0.9007961310034008,2018
Montenegro,Switzerland,78.56778530117309,16.9162600985265,2018
Montenegro,TFYR of Macedonia,14.425999999999998,16.796,2018
Montenegro,USA,279.139888173065,60.6803947555334,2018
Montenegro,Ukraine,40.174284801247204,17.786983111706,2018
Montenegro,United Kingdom,7.2184965790262,1.08472862129104,2018
Morocco,Austria,2.01,0.506,2018
Morocco,Belgium-Luxembourg,281.38999722621,77.3147691111088,2018
Morocco,Burkina Faso,25.3603014032892,6.47029286727287,2018
Morocco,Cabo Verde,12.807,4.756,2018
Morocco,Canada,116.788,20.853,2018
Morocco,China,13.443999999999999,3.606,2018
Morocco,"China, Hong Kong SAR",20.987432900855,2.22119601964535,2018
Morocco,Côte d'Ivoire,25.504880558616605,6.70452518637571,2018
Morocco,Equatorial Guinea,20.059,4.677,2018
Morocco,Finland,18.289,1.939,2018
Morocco,France,4989.53307051915,3594.240547210549,2018
Morocco,Germany,26.125614110385023,9.380536524142467,2018
Morocco,Ghana,3.173,2.8,2018
Morocco,Iceland,2.65812735585283,0.5948142281126939,2018
Morocco,Italy,39.0758541126219,7.9130099865110095,2018
Morocco,Japan,37.6386783160937,7.229619989803361,2018
Morocco,Madagascar,1.6769999999999998,0.853,2018
Morocco,Mali,9.975,9.556000000000001,2018
Morocco,Mexico,1.13,0.09,2018
Morocco,Netherlands,59.587666926297295,12.584236339954,2018
Morocco,Norway,3.14,0.732,2018
Morocco,"Other Asia, nes",9.945,2.835,2018
Morocco,Russian Federation,18.309,7.827999999999999,2018
Morocco,Saint Vincent and the Grenadines,1.95,0.024,2018
Morocco,Senegal,86.32607009326651,82.3738739384199,2018
Morocco,Spain,1.61932692123339,0.593151409604285,2018
Morocco,Sweden,87.64731227610349,16.0462836481046,2018
Morocco,Switzerland,37.0888251627493,9.56755609242628,2018
Morocco,USA,137.18907682625098,38.378753234153194,2018
Morocco,United Kingdom,57.522977391904405,13.2013439344969,2018
Mozambique,Austria,25.291,20.904,2018
Mozambique,Portugal,6.65615322069154,2.9661104114857397,2018
Mozambique,So. African Customs Union,11.655999999999999,5.035,2018
Mozambique,United Arab Emirates,8.690999999999999,2.016,2018
Myanmar,Japan,5.80727876456004,0.45,2018
Myanmar,Malaysia,1.222,0.23399999999999999,2018
Nepal,Singapore,53.468,8.37,2018
Nepal,United Kingdom,60.556000000000004,24.068,2018
Netherlands,Afghanistan,4.069,0.45299999999999996,2018
Netherlands,Albania,33.6612596555094,1.113558884640076,2018
Netherlands,Angola,5.425,1.005,2018
Netherlands,Antigua and Barbuda,49.2522776256458,5.887796642883296,2018
Netherlands,Argentina,53.458,13.689,2018
Netherlands,Aruba,1511.7962328127671,470.48049134511496,2018
Netherlands,Australia,142.485462172106,17.706694945447,2018
Netherlands,Austria,338.93900548433396,38.17386976306409,2018
Netherlands,Azerbaijan,146.531,13.245999999999999,2018
Netherlands,Bahamas,6.713000000000001,0.312,2018
Netherlands,Bahrain,18.879,2.406,2018
Netherlands,Barbados,36.055,4.433,2018
Netherlands,Belgium-Luxembourg,46861.96409522117,9544.179485874463,2018
Netherlands,Belize,2.125,0.467,2018
Netherlands,Benin,95.574,8.303999999999998,2018
Netherlands,Bermuda,103.5373044044976,9.761833984158292,2018
Netherlands,Bonaire,844.658,169.982,2018
Netherlands,Bosnia Herzegovina,36.388384751942205,2.32462823828611,2018
Netherlands,Brazil,55.05607524828248,18.797983344035593,2018
Netherlands,Brunei Darussalam,13.148,0.7190000000000001,2018
Netherlands,Bulgaria,411.69669228869896,155.78927712635556,2018
Netherlands,Burkina Faso,4.957,1.374,2018
Netherlands,Burundi,8.728,0.113,2018
Netherlands,Cambodia,416.882,30.026000000000003,2018
Netherlands,Cameroon,1572.836,118.40799999999999,2018
Netherlands,Canada,200.5343412455431,117.8511823350236,2018
Netherlands,Central African Rep.,19.076000000000004,3.1649999999999996,2018
Netherlands,Chile,85.9431568715253,44.819363252809296,2018
Netherlands,China,13631.815593669271,2237.9533164467016,2018
Netherlands,"China, Hong Kong SAR",23046.47892982559,2911.4941866910044,2018
Netherlands,"China, Macao SAR",2756.608,312.132,2018
Netherlands,Colombia,125.4593678530855,33.956856848057804,2018
Netherlands,Congo,85.918,5.67,2018
Netherlands,Cook Isds,3.987,0.09699999999999999,2018
Netherlands,Costa Rica,22.113215085979302,7.531397512379019,2018
Netherlands,Croatia,522.2993075704948,39.22833387685331,2018
Netherlands,Cuba,62.806999999999995,16.750999999999998,2018
Netherlands,Curaçao,1410.171,379.32399999999996,2018
Netherlands,Cyprus,1658.0183088294766,705.5746071911503,2018
Netherlands,Czechia,1432.0459244069186,456.04722248097744,2018
Netherlands,Côte d'Ivoire,16.28267638582215,2.544240716507015,2018
Netherlands,Dem. Rep. of the Congo,328.39500000000004,11.97,2018
Netherlands,Denmark,3688.8162130650676,439.2846494222637,2018
Netherlands,Dominican Rep.,6.686999999999999,1.317,2018
Netherlands,Ecuador,30.469,9.728000000000002,2018
Netherlands,Egypt,70.208,9.007000000000001,2018
Netherlands,Equatorial Guinea,285.753,12.238999999999999,2018
Netherlands,Estonia,385.345189523409,108.81820896281201,2018
Netherlands,Ethiopia,56.922,6.811,2018
Netherlands,Finland,525.5260000000001,181.994,2018
Netherlands,France,9367.592048188635,3681.624312967388,2018
Netherlands,French Polynesia,5.757999999999999,0.316,2018
Netherlands,Gabon,1.4480000000000002,0.23199999999999998,2018
Netherlands,Gambia,63.165156863379195,17.011227708098538,2018
Netherlands,Georgia,125.06302380518744,9.78753515614719,2018
Netherlands,Germany,22811.121153308148,5589.527088644384,2018
Netherlands,Ghana,31.329101310441168,2.9428131610270656,2018
Netherlands,Greece,957.3631703987891,155.97048046992572,2018
Netherlands,Guinea,36.743,5.375,2018
Netherlands,Haiti,6.216,1.169,2018
Netherlands,Hungary,372.55578997124763,111.5023423944274,2018
Netherlands,Iceland,5023.552907778244,1117.500215369042,2018
Netherlands,India,43.966754696899,5.825624591003248,2018
Netherlands,Indonesia,16.13868857603139,2.238202931776032,2018
Netherlands,Iraq,109.078,15.748000000000001,2018
Netherlands,Ireland,11592.876045561934,3429.0369108870345,2018
Netherlands,Israel,67.42676923379724,10.743066671473205,2018
Netherlands,Italy,1311.2091562618027,229.68869410518673,2018
Netherlands,Japan,26043.937101966978,950.9470485268461,2018
Netherlands,Jordan,1.85,0.34700000000000003,2018
Netherlands,Kazakhstan,1.972,0.561,2018
Netherlands,Kenya,59.315471394252164,10.251122775211426,2018
Netherlands,Lao People's Dem. Rep.,2.29,0.29,2018
Netherlands,Latvia,1091.451802638038,273.76252793880565,2018
Netherlands,Lebanon,155.21558162276378,8.878442308707081,2018
Netherlands,Liberia,3.0789999999999997,0.395,2018
Netherlands,Lithuania,321.9301756978893,94.1410139698617,2018
Netherlands,Malaysia,249.4997387557356,34.2794530563303,2018
Netherlands,Maldives,39.011335651369805,7.329948517964111,2018
Netherlands,Mali,199.89499999999998,34.11300000000001,2018
Netherlands,Malta,318.0080144540301,58.59143309422897,2018
Netherlands,Mauritania,11.418,1.615,2018
Netherlands,Mauritius,4.2744364284206,1.05361779737035,2018
Netherlands,Mexico,11.365,4.2860000000000005,2018
Netherlands,Mongolia,29.499,4.217,2018
Netherlands,Montenegro,3.5039999999999996,0.07200000000000001,2018
Netherlands,Morocco,280.74,73.752,2018
Netherlands,New Zealand,110.50681271770036,13.135060274213181,2018
Netherlands,Niger,1.433,0.10099999999999999,2018
Netherlands,Nigeria,1429.0079999999998,98.958,2018
Netherlands,Norway,52100.47465719417,9682.938160974274,2018
Netherlands,Oman,21.6723092261035,4.27763427857135,2018
Netherlands,"Other Asia, nes",870.601,74.11,2018
Netherlands,Pakistan,110.331,9.633,2018
Netherlands,Panama,115.23400000000001,20.946,2018
Netherlands,Paraguay,6.949,0.544,2018
Netherlands,Peru,194.236,35.434,2018
Netherlands,Philippines,17.9790763166514,3.1835636555214397,2018
Netherlands,Poland,3377.8370054066445,1003.7733705194191,2018
Netherlands,Portugal,691.0627864835991,100.24973552312564,2018
Netherlands,Qatar,43.4749961794401,11.856145123738301,2018
Netherlands,Rep. of Korea,113.75276611314558,26.307562343244605,2018
Netherlands,Rep. of Moldova,556.645,30.155,2018
Netherlands,Romania,833.3122907463319,128.4484313724038,2018
Netherlands,Russian Federation,390.125647004858,48.5059885038265,2018
Netherlands,Rwanda,12.056,2.17,2018
Netherlands,Saint Kitts and Nevis,13.102,1.6689999999999998,2018
Netherlands,Saint Lucia,15.831,0.714,2018
Netherlands,Saint Maarten,49.67,7.035,2018
Netherlands,Senegal,52.0680012868592,5.80038832207435,2018
Netherlands,Serbia,24.276,1.041,2018
Netherlands,Seychelles,83.391,8.041,2018
Netherlands,Sierra Leone,60.994,10.791,2018
Netherlands,Singapore,1416.3993090082538,153.6284372797581,2018
Netherlands,Slovakia,497.89600601277044,199.1920057771321,2018
Netherlands,Slovenia,27.413125396494777,10.940807282967196,2018
Netherlands,So. African Customs Union,191.25884690757442,43.69800441499733,2018
Netherlands,Somalia,4.2989999999999995,0.105,2018
Netherlands,Spain,1180.2215932108736,244.26757735176724,2018
Netherlands,Sri Lanka,9.887,2.137,2018
Netherlands,Sudan,5.517,0.982,2018
Netherlands,Suriname,399.02061595122467,90.06323228541076,2018
Netherlands,Sweden,562.556637890156,93.74267235195012,2018
Netherlands,Switzerland,3995.30516851736,311.63780001627833,2018
Netherlands,Tajikistan,11.030000000000001,2.09,2018
Netherlands,Thailand,568.5064383601789,89.69644263214701,2018
Netherlands,Togo,96.99099999999999,31.075,2018
Netherlands,Trinidad and Tobago,31.495,3.7969999999999997,2018
Netherlands,Turkey,274.47900000000004,53.806,2018
Netherlands,USA,5552.115143341654,1296.6061475653466,2018
Netherlands,Uganda,32.234,3.764,2018
Netherlands,Ukraine,290.1670331411055,13.04312161395109,2018
Netherlands,United Arab Emirates,1042.9546500550152,135.9167478517044,2018
Netherlands,United Kingdom,31674.71450109482,12396.607801322914,2018
Netherlands,United Rep. of Tanzania,106.57400000000001,5.981,2018
Netherlands,Uruguay,755.753,146.033,2018
Netherlands,Uzbekistan,25.502,2.4699999999999998,2018
Netherlands,Vanuatu,7.112,0.526,2018
Netherlands,Viet Nam,709.018,73.43299999999999,2018
